_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929647892,false,finalized,4,4/11/2016 22:38:44,bedside_manner,0.7578,"Bad experience! I cannot believe this Doctor is still in business, and I am not surprised to see she is receiving bad reviews. I am taking the time to write a comment, so that other women do not have the misfortune of having Aikman as their OB/gyn.",RATE_MDS.9KyCoZaKd1-JSq_NDSvTsg.iAr7p1P2Rs92xHNfnC3uGw,,0.2,
929647893,false,finalized,5,4/11/2016 22:14:24,bedside_manner,0.6156,Dr. Mackins is ver accommodating and has been helpful.,SURVEY_d4e8d097b45d127b82ddc559acc2c8aa_faf4e1856eafdcd40e840a8ec4a40842,,1.0,
929647894,false,finalized,5,4/11/2016 21:32:40,"","",Dr.C and Elsa are the bomb.com the best of the best.,SURVEY_7fe6f437a59fdb0cf02c3e95757b0d92_1faf9b4ac538e84c3d52afb0bfb85fed,,1.0,
929647895,false,finalized,5,4/11/2016 22:32:17,doctor_competence,0.4289,"Was scared to death to get this implant, but its been the best scary choice I've ever made!!",SURVEY_100ff08b310cdd59dc5c48b5ff51c099_7451ac88c1712cfeb5248b757e80a1d4,,1.0,
929647896,false,finalized,3,4/11/2016 22:23:27,bedside_manner,1.0,As  in previous visits I was warmly received. Dr. Berrios was as thorough as always.,SURVEY_3287d4b05640588ee1102c009c161ce8_a14d05974f13b22c86e90437db6ab978,,1.0,
929647897,false,finalized,3,4/11/2016 21:44:48,bedside_manner,1.0,"I only got to meet this Dr once during my rotation with both pregnancies at the the practice she is at. My first meeting was great and she was very nice. She did my follow up in the hospital the day after I delivered my second child and was absolutely terrible. She was rude, and provided no help in an issue I had with the office and trying to get my son circumcised. She threw her hands up in the air stating it was not her problem. She also refused to write me a prescription for any pain medication after birth stating that I should not be in any pain. Anyone who has had a kid knows the pain and cramping days and sometimes weeks afterwards. She made me feel terrible and upset and I would NEVER recommend anyone I know to her. There are several other doctors at the same practice that are ALL 10x better than she is. She could use a lesson in bedside manner, especially while at the hospital with a mother who just gave birth!",VITALS.BRsTBOptdRgCvva2Uqr8-A.RLgjl4zwSXr2WwfiVYug6Q,,0.2,
929647898,false,finalized,3,4/11/2016 22:18:43,"doctor_competence
bedside_manner","0.7127
0.6367","To Whom It May Concern,I find Doctor O'Connor very friendly. But I do not find her ""very experienced"". She tend's to refer you to alot of Specialist's to do all of her work. And I am not very happy with her availablity. She was only available on certain day's and on Thursday, she would not be available in the Afternoon's as she would leave early for the day.She would never examine you. She would only talk to you in a Chair. Never listen to your heart, your pulse, nothing. She's not a Bad Person, but she's not a ""Good Doctor"", either. Waste of Money.",VITALS.nuxTPmXHypZNJ5nzERmmDw.74VBsyUKWIaoNpwv6I0n5w,,0.2,
929647899,false,finalized,4,4/11/2016 21:47:37,likely_to_recommend,0.759,He may be is a nice person but is too young and lack of experience. I wouldn't recommend him. The nurse and staff never return phone call and I need to fight with my lab result.,VITALS.XXHWxg-1PIX4JWdZkr9SEA.wqXRlvn4aoG2MArXY1VLOA,,0.2,
929647900,false,finalized,5,4/11/2016 22:29:20,"","","no matter how many times, I write this negative review, somehow it immediately disappear! I tried to see Dr. Lopez 5 times and was always ""given"" to the PA, although I asked for Dr. Lopez. The PA simply refers me to the hospital for CT scans, etc and I, to this date, have still never seen Dr. Lopez in my life. Unbelievable!",VITALS.Y8kFrr9m4bqFReGm0MYy_w.Nl5ocYH7xKjH6B6PyxgTbw,,0.2,
929647901,false,finalized,3,4/11/2016 21:15:35,bedside_manner,1.0,"Dr. Cohen has a rude bedside manner, she is a "" wait and see"" until it gets worse kind of doctor. When my daughters condition worsened she wasn't able to give me or the pediatrition an answer as to treatment, I was told to wait another month. She further commented that I could reconsiter seeing her, perhaps I might want to follow up with another doctor.",VITALS.AfrLgm-_arN_qaeKIUm69g.dJT4f4LLNxCzUtBZ4G1tlw,,0.2,
929647902,false,finalized,4,4/11/2016 22:05:07,bedside_manner,0.7281,"Dr. Singelmanns inadequacies cannot be explained as merely a lack of professionalism or poor bedside manners. She lacks the initiative and inquisitive nature that is necessary to provide quality healthcare. Moreover, she lacks the empathy and compassion for women and unborn children that is necessary to perform the job of an OBGYN.",U_COMPARE_HEALTH_CARE.VF8Zh-DkgOAcyqvc436EMA.rv-9203677,,0.2,
929647903,false,finalized,5,4/11/2016 22:53:49,wait_time,0.6206,"A bit of delay waiting, but Dr Connaughton is top notch.",SURVEY_7fe6f437a59fdb0cf02c3e95757b0d92_bcff8940125329df86159af17914b7fa,,0.8,
929647904,false,finalized,4,4/11/2016 21:47:54,responsiveness,0.7628,"My experience with the the doctor is always good, but I have lots of challenges getting prescriptions renewed or getting people to call back when they say they will.",SURVEY_d744de84a3f817ed72fb4dd343ac96ea_84f2579dfd78dfa84223e88670a06360,,1.0,
929647905,false,finalized,3,4/11/2016 21:26:06,staff,1.0,"His office is full of incompetent staff. The guy who checked me in to their office in November asked me a series of questions. One being what medications are you on? Fairly normal right? WRONG! When I told him my meds his response was ""he won't fill that kind of medication."" What? Not an appropriate response from someone that has no medical background at all. The medications I mentioned were for mild depression. Not some crazy cracked out medication. And then it continues..... I have 18 tumors in my spine and have been waiting since November of 2015 for a neurology referral. The latest referral they gave me, which I had to call to get from them, was a neurosurgeon. I don't need a surgeon. DON'T GO TO THIS DOCTOR!! You will be constantly frustrated by being put on hold, not given an answer and put aside. When I called in December to get the referral, then a month out from my appointment. They said they couldn't get ahold of my insurance. What? Thats insane!! In January they said they would find a neurologist and get back with me. NOTHING. I called in late February and after a week I called again and they gave me a Neurosurgeons FAX NUMBER. #1. I DON'T NEED A NEUROSURGEON (hopefully- although they might consider doing a labotomy on this staff). #2. I DON'T WANT A FAX NUMBER. hello? is it 1985?? I am at my wits end with these people. GROSS INCOMPETENCE.....THIS PRACTICE IS LOOKING FOR A LAWSUIT!!! If the physician wants to gain a better reputation he should fire the entire staff and start over....seriously. A bunch of idiots. I could go on but this is a waste of my time. Maybe I should contact his insurance company. They will be happy to hear he is about to be sued.",YELP.PdJdd6wGoWQ56G03khOC5Q.gaJ2KVSgUnZD6jne9VrF2A,,0.2,
929647906,false,finalized,4,4/11/2016 21:24:12,"doctor_competence
getting_an_appointment","0.7506
0.5208","I have been complaining of headaches & migraines to her for years. She kept prescribing different NSAIDS to try. None worked, but they sure did a number on my stomach. When I asked WHY I was in such pain, WHY I was getting such headaches... she said ""I think it's a muscle in your neck"". Ahhhhhh X-Ray eyes!Finally wrangled an MRI referrel out of her, and now I'm headed to a neurologist with bulging discs and narrowing of the spinal canal and I don't know what else. After about 10 years... why so long?Oh, and when I did get prescribed a narcotic for the pain by another dr., she scoffed at it, and the fact that it was the first and only drug to actually relieve the pain... and refused to refill it and put me on a different narcotic that... guess what... doesn't work nearly as well! She refuses to prescribe the drug that actually works. She is very nice & pleasant... but other than that, I dunno. She only works part time, and it can be difficult to get an appointment with her.",VITALS.NZyp-RwYEaMruyhueoN1RQ.yJKcPtzOYKmY5VH9q32GNQ,,0.2,
929647907,false,finalized,4,4/11/2016 21:51:36,doctor_competence,0.758,Im not sure who hired this woman. Not someone I want to deliver my baby girl in the next couple of months. Unprofessional to say the least. Will only schedule in advance with other docs,VITALS.2QgFTXPFLAiPXSLAeNpGPQ.Px5U1mFthjbMEl5dMmoTtQ,,0.2,
929647908,false,finalized,5,4/11/2016 23:13:39,doctor_competence,0.6223,"This was some of the worst neurological care I've ever received. I was finally diagnosed with ms by a different doctor, after over a year of struggling with Rubin to take me seriously. My symptoms, to Rubin, were either emotional problems or caused by being overweight. He couldn't see past my being a woman to see fit to diagnose me with an actual medical condition. Ladies? Steer clear. Those crooked specks on his face can't see past to your actual conditions.",VITALS.L1Ugy2iIt4SptwH53w0sig.gy4hOWO7YQrz0EM42lipPg,,0.2,
929647909,false,finalized,4,4/11/2016 22:49:54,bedside_manner,0.7328,Dustin is always very thorough.  He's a wonderful PA!,SURVEY_a713e0b7edec5e3cf1e8495738de6c07_0b546511daa9dfbd62b8b0ebcac5e3c2,,1.0,
929647910,false,finalized,3,4/11/2016 21:12:37,bedside_manner,1.0,dr. Mackin was much nicer than my previous dr. Thank you,SURVEY_d4e8d097b45d127b82ddc559acc2c8aa_557b1ab0dd8bb2fc736789355899af76,,1.0,
929647911,false,finalized,4,4/11/2016 21:37:15,staff,0.7824,Came in for follow up and lab very proffesional staff timely,SURVEY_d4e8d097b45d127b82ddc559acc2c8aa_7be12af9be10b6c4d0256b385a93a3b3,,1.0,
929647912,false,finalized,4,4/11/2016 22:22:52,staff,0.7721,"Everyone was very pleasant, courteous, professional and helpful.",SURVEY_38c8e37de8add6b96e85372367914405_4d19211c71f9b43b4e6ef0105c166283,,1.0,
929647913,false,finalized,4,4/11/2016 21:50:15,bedside_manner,0.7472,"Chatted on the telephone way past my appointment time, no eye contact, did an incomplete neurological exam, didn't listen, went on about Nobel Prize winners she'd seen at a conference, was unconcerned about my case, told me not to worry; if I was right, there was no hope; if I was wrong, there was no reason for a follow up. Goodbye. Next...",VITALS.9c6c9lXYaKkV7vXvaSgunQ.1U9w-h-nRX39dlYv1EA1QQ,,0.2,
929647914,false,finalized,3,4/11/2016 21:14:35,valuepricebilling_issues,1.0,"When I went to Dr. Memon, I stressed that due to the cost - everything would have to be 'in-network'. He assured me that it would be. Instead, he sent the pathology to an 'out of network' friend. I went back and he acknowledged that he told me this. However, a year later, the pathology company is still billing me 30% (the out of network cost). I have spent hours on the telephone with CIGNA to make sure that the pathologist was in network. Since I have spent many hours on this situation, I currently rate Dr. Memon as 'untruthful' and 'fail'. Good medicine does not make up for lack of character. If you can't trust him - why risk your life with him?",VITALS.9wTcGC_lcOiTgiJXkCD0Mg.OYurtiYfHJqcCDp0B3svXg,,0.2,
929647915,false,finalized,3,4/11/2016 22:19:51,bedside_manner,1.0,"Provides all lab work via a portal, doesn't follow up, discuss findings or advise you need to be prescribed meds.",VITALS.m6MiYQkrCYiTMBchd9ymOA.i1IBf7z0rzN1kIfWQwykaw,,0.2,
929647916,false,finalized,5,4/11/2016 22:22:15,responsiveness,0.6003,I will no longer take my 88 yr old mother to this doctor. I recently had an issue with my mother and her poor mobility. I called his office to ask for a prescription for physical therapy for her. After 3 days of trying to get a response from him I received nothing.,VITALS._RRxp98KkjrMdjmQjoQPOQ.7GSMh4loUbcuiF2W19IDlA,,0.2,
929647917,false,finalized,3,4/11/2016 21:56:21,bedside_manner,1.0,Everyone was great. Doctor had great bed side manner,SURVEY_3287d4b05640588ee1102c009c161ce8_ac3c18874956b3ffde971208a8bafe77,,1.0,
929647918,false,finalized,3,4/11/2016 21:21:31,staff,1.0,Excellent staff and care .  I was seen quickly and had a great experience. I am in the medical field myself and was very impressed with the quality of service I received.  i saw NP Ormeno and she was wonderful.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_eec400534ddead27b9e97cbb01e10a5d,,1.0,
929647919,false,finalized,4,4/11/2016 21:34:31,likely_to_recommend,0.7552,"My exam was wonderful, I would recommend anyone here for torture.",SURVEY_100ff08b310cdd59dc5c48b5ff51c099_0c1b970e801e83ff4908206c2312f295,,1.0,
929647920,false,finalized,5,4/11/2016 22:39:01,"bedside_manner
doctor_competence
likely_to_recommend","0.5733
0.419
0.4089","I had to switch, going to this doctor was the worst experience of my life.",VITALS.WLg4kxecKxiXJCToHyLN8Q.r0Xvkpo8lFHg3cNyMyI2uA,,0.2,
929647921,false,finalized,4,4/11/2016 22:32:17,bedside_manner,0.7231,I think he is to persanol with kids and he acts like a peditrican not a dermatoligist.,VITALS.3KW7f1rATRLWTiF8I6eqmA.7MtCI6q3RIyKOjBNWJJMjA,,0.2,
929647922,false,finalized,4,4/11/2016 22:36:08,"bedside_manner
staff","0.7297
0.5098",Was a good experience. Took care of me in a timely manner. Staff was nice. NP was very nice and at tentative to my reason for being seen,SURVEY_a1e4992a214715dabc70e45f007ba11f_da6b43805a40f5d39465cb4de78a6bce,,1.0,
929647923,false,finalized,3,4/11/2016 21:33:37,"staff
bedside_manner","1.0
0.6635",Dr King is always ready to honestly answer my questions and concerns.  I was seen in a timely manner.  The staff is friendly.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_54b9ce57569ce6f250f25a5be73db163,,1.0,
929647924,false,finalized,3,4/11/2016 22:28:49,bedside_manner,1.0,"Dawn is so unprofessional. That was enough for me to turn and walk out of that office, so happy to take my business elsewhere.",U_COMPARE_HEALTH_CARE._f89MkRYjoCA2GE-I_mP_A.rv-8870676,,0.2,
929647925,false,finalized,3,4/11/2016 21:25:03,wait_time,1.0,wait time is horrible....and this was the second incident where i was very upset,GOOGLE_PLACES.0jDiX7CLMqWF2g7ihDTZ7A.DPNOES7fbOk82eHTR0FqqQ,,0.2,
929647926,false,finalized,4,4/11/2016 21:51:31,"likely_to_recommend
bedside_manner","0.7346
0.5006","Cant leave a ""No stars rating"" so 1 will suffice..Mell is a condescending, arrogant ""dr""... calls himself a rheumatologist ..sorry ,be he gives real caring ""rheumies"" a bad name.... i was referred to him by my oncologist to rule out lupus diagnosis and i left his office feeling like i was a worthless piece of human excrement !!! How dare I go and waste his time and seek out his precious services and help!!! TOTAL jerk of a ""human"" being he is!! PLUS his office staff is very unprofessional...during my waiting time at the front office they spent their time gossiping about the other people in the office and how they spent the night prior ""partiyng"". All within hearing distance of pts waiting to go back to the secondary waiting rooms..plus the use of their cell phones for texting was non-stop...what was disturbing to me was that when i presented my ID and insurance cards to the young lady who asked for them, she placed them in front of the computer and then began to text on her cell phone!! Was she texting someone my pertinent info or what? She became annoyed when i asked her to return my cards back to me... i told her to get off the cell phone or give me my cards. she got off the phone and handed my cards back to me. DO NOT GO TO THIS MANS OFFICE!! FYI i went to the west side office.NEVER AGAIN !!!",U_COMPARE_HEALTH_CARE.zZVBbdRRE9it3zqHjQkRcg.rv-9122483,,0.2,
